,statefy,appno,fullstate,saa,applname,appladdress,applcity,applstate,applzip,zipfour,applstatus,applduns,applinst,insttype,appldisc,neaprimoutcome,congdistr,projdisc,majdisc,disctype,acttype,pdcpt,artsed,artsedname,individnum,artistsnum,youthben,grace,prace,amtrequest,applaward,amtspent,expenses,revenue,inkindctrb,neashare,saashare,othershare,neaprog,msatype,instname,actname,discname,neaprimoutcomename,tigercong,cdsession,county,idein,adultsengaged,childrenengaged,popbenrace,popbenage,popbendistinct,hobie,uniqueid,xlongitude,ylatitude,CityExistsInExcel,artsednew,G_popbenrace,N_popbenrace,W_popbenrace,B_popbenrace,H_popbenrace,-1_popbenrace,P_popbenrace,A_popbenrace,SAP_neaprog,-1_neaprog,PAU_neaprog,PAE_neaprog,PAC_neaprog,POL_neaprog,PAM_neaprog,AES_neaprog,PA_neaprog,P_neaprog,P_pdcpt,Y_pdcpt,I_pdcpt,A_pdcpt,G_popbendist,-1_popbendist,D_popbendist,P_popbendist,Y_popbendist,M_popbendist,E_popbendist,I_popbendist,1_popbenage,-1_popbenage,2_popbenage,3_popbenage,4_popbenage,9_popbenage
39,2021,2021OK00121,Oklahoma,OK,LIFE SENIOR SERVICES – STATE CARES,5330 E 31ST ST,tulsa,OK,74135,     ,2,KN7GLN6TAJU1,50,COM,15,,,14,14,Multidisciplinary,11,,99,Not Arts Ed,-1,-1,-1.0,,,5000,5000,5000,5000,5000,0.0,0,0,5000,-1,M,Social Svc Org,Operating Support,Multidisciplinary,Creation,1.0,116.0,Tulsa,731043783.0,-1.0,-1.0,-1,-1,-1,    ,GR17-21-6119-9208 ,-95.915776,36.117939,1,99,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
40,2021,2021OK00124,Oklahoma,OK,"LIVING ARTS OF TULSA, INC.",307 E RECONCILIATION WAY,tulsa,OK,74120,     ,2,K98QFC1E7LV3,15,ART,14,,,5,5,Visual Arts      ,13,,2,Some AE: General,2500,200,500.0,,,12610,2075,2075,17250,15175,0.0,0,2075,0,-1,M,Arts Center,Marketing,Visual Arts,Engagement,1.0,116.0,Tulsa,237394502.0,2500.0,500.0,G,9,G,    ,GR2-21-5512-8535  ,-95.98986,36.159916,1,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
41,2021,2021OK00122,Oklahoma,OK,"LIVING ARTS OF TULSA, INC.",307 E RECONCILIATION WAY,tulsa,OK,74120,     ,2,K98QFC1E7LV3,15,ART,14,,,12,12,Other            ,8,,1,Arts Ed: General,600,60,500.0,,,17864,4500,4500,21789,17289,12475.0,0,4500,0,-1,M,Arts Center,Fair/Festival,Folklife/Trad. Arts,Engagement,1.0,116.0,Tulsa,237394502.0,600.0,500.0,G,9,G,    ,GR2-21-5512-8524  ,-95.98986,36.159916,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
42,2021,2021OK00123,Oklahoma,OK,"LIVING ARTS OF TULSA, INC.",307 E RECONCILIATION WAY,tulsa,OK,74120,     ,2,K98QFC1E7LV3,15,ART,14,,,5,5,Visual Arts      ,12,,1,Arts Ed: General,1500,100,1700.0,,,4225,4225,4225,12155,7930,0.0,0,4225,0,-1,M,Arts Center,Arts Instruction,Visual Arts,Learning,1.0,116.0,Tulsa,237394502.0,1500.0,1700.0,G,9,G,    ,GR2-21-5512-8530  ,-95.98986,36.159916,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
43,2021,2021OK00320,Oklahoma,OK,"LIVING ARTS OF TULSA, INC.",307 E RECONCILIATION WAY,tulsa,OK,74120,     ,2,K98QFC1E7LV3,15,ART,14,,,5,5,Visual Arts      ,12,,1,Arts Ed: General,2500,100,4000.0,,,9786,5200,5200,18500,13300,0.0,0,5200,0,-1,M,Arts Center,Arts Instruction,Visual Arts,Learning,1.0,116.0,Tulsa,237394502.0,2500.0,4000.0,G,9,G,    ,GR2-21-5512-8536  ,-95.98986,36.159916,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
44,2021,2021OK00321,Oklahoma,OK,"LIVING ARTS OF TULSA, INC. – NEA ARPA",307 E RECONCILIATION WAY,tulsa,OK,74120,     ,2,K98QFC1E7LV3,15,ART,14,,,14,14,Multidisciplinary,11,,99,Not Arts Ed,-1,-1,-1.0,,,10195,10195,10195,10195,10195,0.0,10195,0,0,-1,M,Arts Center,Operating Support,Multidisciplinary,Creation,1.0,116.0,Tulsa,237394502.0,-1.0,-1.0,-1,-1,-1,    ,GR20-22-7483-10524,-95.98986,36.159916,1,99,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
45,2021,2021OK00322,Oklahoma,OK,LOCUST GROVE PUBLIC LIBRARY – STATE CARES,715 E MAIN ST,locust grove,OK,74352,     ,8,,27,COM,10,,,10,10,Other            ,11,,99,Not Arts Ed,-1,-1,-1.0,,,500,500,500,500,500,0.0,0,0,500,-1,OM,Library,Operating Support,Literature,Creation,2.0,116.0,Mayes,730722679.0,-1.0,-1.0,-1,-1,-1,    ,GR17-21-6139-9228 ,-95.160556,36.200275,1,99,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
46,2021,2021OK00326,Oklahoma,OK,"LYRIC THEATRE OF OKLAHOMA, INC.",1727 NW 16TH ST,oklahoma city,OK,73106,     ,2,SMVWGM9LH9D5,3,ART,3,,,3,3,Performing Arts  ,11,,1,Arts Ed: General,175,2,3906.0,,,1954,1954,1954,66018,66018,0.0,0,1954,0,-1,M,Performing Group,Operating Support,Opera/Mus. Theatre,Learning,5.0,116.0,Oklahoma,731001687.0,175.0,3906.0,W,1,G,    ,GR3-21-5585-8657  ,-97.539893,35.48622,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
47,2021,2021OK00325,Oklahoma,OK,"LYRIC THEATRE OF OKLAHOMA, INC.",1727 NW 16TH ST,oklahoma city,OK,73106,     ,2,SMVWGM9LH9D5,3,ART,3,,,3,3,Performing Arts  ,11,,99,Not Arts Ed,200,9,600.0,,,6513,6513,6513,220060,220060,0.0,6513,0,0,-1,M,Performing Group,Operating Support,Opera/Mus. Theatre,Learning,5.0,116.0,Oklahoma,731001687.0,200.0,600.0,W,1,G,    ,GR3-21-5585-8656  ,-97.539893,35.48622,1,99,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
48,2021,2021OK00324,Oklahoma,OK,"LYRIC THEATRE OF OKLAHOMA, INC.",1727 NW 16TH ST,oklahoma city,OK,73106,     ,2,SMVWGM9LH9D5,3,ART,3,,,3,3,Performing Arts  ,11,,99,Not Arts Ed,6955,120,5326.0,,,56661,56661,56661,1914524,1914524,0.0,0,56661,0,-1,M,Performing Group,Operating Support,Opera/Mus. Theatre,Engagement,5.0,116.0,Oklahoma,731001687.0,6955.0,5326.0,W,10203,G,    ,GR3-21-5585-8655  ,-97.539893,35.48622,1,99,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0
49,2021,2021OK00327,Oklahoma,OK,"LYRIC THEATRE OF OKLAHOMA, INC. – NEA ARPA",1727 NW 16TH ST,oklahoma city,OK,73106,     ,2,SMVWGM9LH9D5,3,ART,3,,,3,3,Performing Arts  ,11,,99,Not Arts Ed,-1,-1,-1.0,,,12195,12195,12195,12195,12195,0.0,12195,0,0,-1,M,Performing Group,Operating Support,Opera/Mus. Theatre,Creation,5.0,116.0,Oklahoma,731001687.0,-1.0,-1.0,-1,-1,-1,    ,GR20-22-7461-10504,-97.539893,35.48622,1,99,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
50,2021,2021OK00323,Oklahoma,OK,"LYRIC THEATRE OF OKLAHOMA, INC. – STATE CARES",1727 NW 16TH ST,oklahoma city,OK,73106,     ,2,SMVWGM9LH9D5,3,ART,3,,,3,3,Performing Arts  ,11,,99,Not Arts Ed,-1,-1,-1.0,,,50000,50000,50000,50000,50000,0.0,0,0,50000,-1,M,Performing Group,Operating Support,Opera/Mus. Theatre,Creation,5.0,116.0,Oklahoma,731001687.0,-1.0,-1.0,-1,-1,-1,    ,GR17-21-6034-9123 ,-97.539893,35.48622,1,99,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
51,2021,2021OK00332,Oklahoma,OK,MABEE-GERRER MUSEUM OF ART,1900 W MACARTHUR ST,shawnee,OK,74804,     ,2,TRJRDH2N9JF6,8,ART,5,,,5,5,Visual Arts      ,11,,1,Arts Ed: General,162,41,2653.0,,,11726,11726,11726,178213,178213,0.0,11726,0,0,-1,M,Art Museum,Operating Support,Visual Arts,Learning,5.0,116.0,Pottawatomie,731392868.0,162.0,2653.0,G,1,G,    ,GR3-21-5518-8511  ,-96.953355,35.367864,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
52,2021,2021OK00331,Oklahoma,OK,MABEE-GERRER MUSEUM OF ART,1900 W MACARTHUR ST,shawnee,OK,74804,     ,2,TRJRDH2N9JF6,8,ART,5,,,5,5,Visual Arts      ,11,,1,Arts Ed: General,43,8,191.0,,,6701,6701,6701,101836,101836,0.0,6701,0,0,-1,M,Art Museum,Operating Support,Visual Arts,Learning,5.0,116.0,Pottawatomie,731392868.0,43.0,191.0,G,1,G,    ,GR3-21-5518-8510  ,-96.953355,35.367864,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
53,2021,2021OK00330,Oklahoma,OK,MABEE-GERRER MUSEUM OF ART,1900 W MACARTHUR ST,shawnee,OK,74804,     ,2,TRJRDH2N9JF6,8,ART,5,,,5,5,Visual Arts      ,11,,2,Some AE: General,40480,70,225.0,,,15077,15077,15077,229131,229131,0.0,15077,0,0,-1,M,Art Museum,Operating Support,Visual Arts,Engagement,5.0,116.0,Pottawatomie,731392868.0,40480.0,225.0,G,10304,G,    ,GR3-21-5518-8509  ,-96.953355,35.367864,1,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0
54,2021,2021OK00328,Oklahoma,OK,MABEE-GERRER MUSEUM OF ART,1900 W MACARTHUR ST,shawnee,OK,74804,     ,2,TRJRDH2N9JF6,8,ART,5,,,5,5,Visual Arts      ,6,,99,Not Arts Ed,10,-1,0.0,,,5000,5000,5000,9750,5000,450.0,5000,0,0,-1,M,Art Museum,Exhibition,Visual Arts,Learning,5.0,116.0,Pottawatomie,731392868.0,10.0,0.0,G,3,M,    ,GR14-21-5911-8999 ,-96.953355,35.367864,1,99,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
55,2021,2021OK00333,Oklahoma,OK,MABEE-GERRER MUSEUM OF ART – NEA ARPA,1900 W MACARTHUR ST,shawnee,OK,74804,     ,2,TRJRDH2N9JF6,8,ART,5,,,5,5,Visual Arts      ,11,,99,Not Arts Ed,-1,-1,-1.0,,,10195,10195,10195,10195,10195,0.0,10195,0,0,-1,M,Art Museum,Operating Support,Visual Arts,Creation,5.0,116.0,Pottawatomie,731392868.0,-1.0,-1.0,-1,-1,-1,    ,GR20-22-7449-10491,-96.953355,35.367864,1,99,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
56,2021,2021OK00329,Oklahoma,OK,MABEE-GERRER MUSEUM OF ART – STATE CARES,1900 W MACARTHUR ST,shawnee,OK,74804,     ,2,TRJRDH2N9JF6,8,ART,5,,,5,5,Visual Arts      ,11,,99,Not Arts Ed,-1,-1,-1.0,,,25000,25000,25000,25000,25000,0.0,0,0,25000,-1,M,Art Museum,Operating Support,Visual Arts,Creation,5.0,116.0,Pottawatomie,731392868.0,-1.0,-1.0,-1,-1,-1,    ,GR17-21-5995-9084 ,-96.953355,35.367864,1,99,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
57,2021,2021OK00334,Oklahoma,OK,MAIN STREET GUYMON,PO BOX 1393,guymon,OK,73942,     ,2,W15CYL4DXJK3,32,COM,15,,,5,5,Visual Arts      ,29,,1,Arts Ed: General,98,8,8.0,,,1600,1600,1600,3100,1600,1510.0,0,1600,0,-1,OM,Community Svc Org,Professional Dev/Training,Visual Arts,Engagement,3.0,116.0,Texas,412172403.0,98.0,8.0,HW,203,G,    ,GR1-21-5851-8939  ,-101.4831,36.681,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
58,2021,2021OK00335,Oklahoma,OK,MANGUM PUBLIC SCHOOL DISTRICT,400 N PENNSYLVANIA AVE,mangum,OK,73554,     ,5,ZQYJC2XXDXL9,19,EDU,15,,,5,5,Visual Arts      ,12,,1,Arts Ed: General,-1,-1,180.0,,,500,500,500,500,500,0.0,0,500,0,-1,OM,School District,Arts Instruction,Visual Arts,Learning,3.0,116.0,Greer,736021103.0,-1.0,180.0,G,1,P,    ,GR13-21-5827-8916 ,-99.505395,34.877468,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
59,2021,2021OK00336,Oklahoma,OK,MARY GOLDA ROSS ENTERPRISE ELEMENTARY (OKC PSD),2601 S VILLA AVE,oklahoma city,OK,73108,     ,5,MWFTLQL8MEY4,21,EDU,14,,,5,5,Visual Arts      ,12,,1,Arts Ed: General,-1,-1,0.0,,,500,500,492,492,492,0.0,0,492,0,-1,M,Elementary School,Arts Instruction,Visual Arts,Learning,5.0,116.0,Oklahoma,736021175.0,-1.0,0.0,BHN,1,PY,    ,GR13-21-5871-8959 ,-97.557364,35.438019,1,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0
60,2021,2021OK00337,Oklahoma,OK,MCCORD ELEMENTARY SCHOOL (MCCORD PSD),977 S MCCORD RD,ponca city,OK,74604,     ,5,E4PRVQMXY3P6,21,EDU,14,,,2,2,Performing Arts  ,12,,1,Arts Ed: General,-1,-1,646.0,,,500,500,500,500,500,0.0,0,500,0,-1,OM,Elementary School,Arts Instruction,Music,Learning,3.0,116.0,Osage,731064973.0,-1.0,646.0,W,1,G,    ,GR13-21-5847-8936 ,-97.030884,36.666524,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
61,2021,2021OK00338,Oklahoma,OK,MCMAHON AUDITORIUM AUTHORITY AN UNINCORPORATED ASSOCIATION – NEA ARPA,801 NW FERRIS AVE,lawton,OK,73507,     ,2,ME7NRKELXD59,16,ART,14,,,14,14,Multidisciplinary,11,,99,Not Arts Ed,-1,-1,-1.0,,,2195,2195,2195,2195,2195,0.0,2195,0,0,-1,M,Arts Council/Agency,Operating Support,Multidisciplinary,Creation,4.0,116.0,Comanche,736104797.0,-1.0,-1.0,-1,-1,-1,    ,GR20-22-7463-10506,-98.400233,34.616179,1,99,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
62,2021,2021OK00342,Oklahoma,OK,"METROPOLITAN SCHOOL OF DANCE, INC.",PO BOX 14744,oklahoma city,OK,73113,     ,2,,48,ART,1,,,1,1,Performing Arts  ,12,,1,Arts Ed: General,1650,5,1829.0,,,7800,1250,1000,17225,16225,5200.0,0,1000,0,-1,M,School of the Arts,Arts Instruction,Dance,Learning,5.0,116.0,Oklahoma,731365192.0,1650.0,1829.0,BNW,10304,DEPY,    ,GR2-21-5474-8428  ,-97.5137,35.4676,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,0,1,1,0
63,2021,2021OK00339,Oklahoma,OK,"METROPOLITAN SCHOOL OF DANCE, INC.",PO BOX 14744,oklahoma city,OK,73113,     ,2,,48,ART,1,,,1,1,Performing Arts  ,12,,1,Arts Ed: General,14,9,126.0,,,13855,7000,7000,38986,31986,14780.0,0,7000,0,-1,M,School of the Arts,Arts Instruction,Dance,Learning,5.0,116.0,Oklahoma,731365192.0,14.0,126.0,BH,10203,DPY,    ,GR2-21-5474-8425  ,-97.5137,35.4676,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,1,0,0
64,2021,2021OK00341,Oklahoma,OK,"METROPOLITAN SCHOOL OF DANCE, INC.",PO BOX 14744,oklahoma city,OK,73113,     ,2,,48,ART,1,,,1,1,Performing Arts  ,12,,1,Arts Ed: General,780,9,786.0,,,16490,7000,7000,40094,33094,16764.0,0,7000,0,-1,M,School of the Arts,Arts Instruction,Dance,Learning,5.0,116.0,Oklahoma,731365192.0,780.0,786.0,BHN,1020304,DPY,    ,GR2-21-5474-8427  ,-97.5137,35.4676,1,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,1,1,0
65,2021,2021OK00343,Oklahoma,OK,"METROPOLITAN SCHOOL OF DANCE, INC.",PO BOX 14744,oklahoma city,OK,73113,     ,2,,48,ART,1,,,1,1,Performing Arts  ,12,,1,Arts Ed: General,214,9,127.0,,,8881,1250,1250,19025,17775,4450.0,0,1250,0,-1,M,School of the Arts,Arts Instruction,Dance,Learning,5.0,116.0,Oklahoma,731365192.0,214.0,127.0,BW,1,DPY,    ,GR2-21-5474-8429  ,-97.5137,35.4676,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0
66,2021,2021OK00340,Oklahoma,OK,"METROPOLITAN SCHOOL OF DANCE, INC.",PO BOX 14744,oklahoma city,OK,73113,     ,2,,48,ART,1,,,1,1,Performing Arts  ,8,,1,Arts Ed: General,22,3,12.0,,,6816,1000,1000,4369,3369,750.0,0,1000,0,-1,M,School of the Arts,Fair/Festival,Dance,Engagement,5.0,116.0,Oklahoma,731365192.0,22.0,12.0,G,1020304,PY,    ,GR2-21-5474-8426  ,-97.5137,35.4676,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1,1,0
67,2021,2021OK00344,Oklahoma,OK,"METROPOLITAN SCHOOL OF DANCE, INC. – STATE CARES",PO BOX 14744,oklahoma city,OK,73113,     ,2,,48,ART,1,,,1,1,Performing Arts  ,11,,99,Not Arts Ed,-1,-1,-1.0,,,10000,10000,10000,10000,10000,0.0,0,0,10000,-1,M,School of the Arts,Operating Support,Dance,Creation,5.0,116.0,Oklahoma,731365192.0,-1.0,-1.0,-1,-1,-1,    ,GR17-21-6021-9110 ,-97.5137,35.4676,1,99,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
68,2021,2021OK00345,Oklahoma,OK,MIAMI CHAMBER OF COMMERCE ARTS AND HUMANITIES COUNCIL,PO BOX 1311,miami,OK,74355,     ,2,,16,ART,14,,,9,9,Other            ,13,,99,Not Arts Ed,5,11,30.0,,,0,5500,2000,8082,6082,8609.0,0,2000,0,-1,OM,Arts Council/Agency,Marketing,Media Arts,Engagement,2.0,116.0,Ottawa,731429765.0,5.0,30.0,G,9,G,    ,GR12-21-5588-8661 ,-94.8711,36.8878,1,99,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
69,2021,2021OK00346,Oklahoma,OK,MIAMI DOWNTOWN REDEVELOPMENT AUTHORITY – STATE CARES,103 N MAIN ST,miami,OK,74354,     ,8,KMSCT3UD4FS9,32,COM,15,,,15,15,Other            ,11,,99,Not Arts Ed,-1,-1,-1.0,,,20000,20000,20000,20000,20000,0.0,0,0,20000,-1,OM,Community Svc Org,Operating Support,Non-Arts/Non-Humanities,Creation,2.0,116.0,Ottawa,731345807.0,-1.0,-1.0,-1,-1,-1,    ,GR17-21-6013-9102 ,-94.87789,36.876521,1,99,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
70,2021,2021OK00347,Oklahoma,OK,MID-AMERICA ARTS ALLIANCE,2018 BALTIMORE AVE,kansas city,MO,64108,     ,2,NQX7N5A68JU9,16,ART,14,,,14,14,Multidisciplinary,15,,2,Some AE: General,3227,26,356.0,,,25000,25000,25000,643966,618966,0.0,0,25000,0,-1,M,Arts Council/Agency,Artistic Support,Multidisciplinary,Engagement,5.0,116.0,Jackson,237303693.0,3227.0,356.0,G,9,G,    ,GR8-21-6488-9735  ,-94.585198,39.088268,1,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
71,2021,2021OK00348,Oklahoma,OK,MIDWEST CITY MIDDLE SCHOOL (MID-DEL PSD),7400 E RENO AVE,midwest city,OK,73110,     ,5,1886907-61-2,22,EDU,14,,,14,14,Multidisciplinary,20,,1,Arts Ed: General,7,1,600.0,,,2500,1530,1530,1700,1530,0.0,0,1530,0,-1,M,Middle School,School Residency,Multidisciplinary,Learning,4.0,116.0,Oklahoma,736033476.0,7.0,600.0,BHW,1,G,    ,GR5-21-5977-9067  ,-97.393426,35.462575,1,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
72,2021,2021OK00349,Oklahoma,OK,MONROE ELEMENTARY (OKC PSD),4810 N LINN AVE,oklahoma city,OK,73112,     ,5,MWFTLQL8MEY4,21,EDU,14,,,1,1,Performing Arts  ,12,,1,Arts Ed: General,-1,-1,700.0,,,500,500,500,500,500,0.0,0,500,0,-1,M,Elementary School,Arts Instruction,Dance,Learning,5.0,116.0,Oklahoma,736021175.0,-1.0,700.0,G,1,DEP,    ,GR13-21-5888-8976 ,-97.557899,35.519404,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0
73,2021,2021OK00381,Oklahoma,OK,MURRAY STATE COLLEGE – STATE CARES,1 MURRAY CAMPUS ST,tishomingo,OK,73460,     ,5,JLQPTMSUACQ7,26,EDU,14,,,15,15,Other            ,11,,99,Not Arts Ed,-1,-1,-1.0,,,13000,13000,13000,13000,13000,0.0,0,0,13000,-1,OM,College/University,Operating Support,Non-Arts/Non-Humanities,Creation,2.0,116.0,Johnston,736017987.0,-1.0,-1.0,-1,-1,-1,    ,GR17-21-6143-9232 ,-96.677924,34.222907,1,99,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
74,2021,2021OK00383,Oklahoma,OK,MUSKOGEE ART GUILD – NEA ARPA,106 S MAIN ST,muskogee,OK,74401,     ,2,GMWJMDGQ4145,17,ART,14,,,14,14,Multidisciplinary,11,,99,Not Arts Ed,-1,-1,-1.0,,,2195,2195,2195,2195,2195,0.0,2195,0,0,-1,OM,Arts Service Organization,Operating Support,Multidisciplinary,Creation,2.0,116.0,Muskogee,731147187.0,-1.0,-1.0,-1,-1,-1,    ,GR20-22-7412-10455,-95.369398,35.747736,1,99,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
75,2021,2021OK00382,Oklahoma,OK,MUSKOGEE ART GUILD – STATE CARES,106 S MAIN ST,muskogee,OK,74401,     ,2,GMWJMDGQ4145,17,ART,14,,,14,14,Multidisciplinary,11,,99,Not Arts Ed,-1,-1,-1.0,,,7500,7500,7500,7500,7500,0.0,0,0,7500,-1,OM,Arts Service Organization,Operating Support,Multidisciplinary,Creation,2.0,116.0,Muskogee,731147187.0,-1.0,-1.0,-1,-1,-1,    ,GR17-21-6102-9191 ,-95.369398,35.747736,1,99,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
76,2021,2021OK00384,Oklahoma,OK,MUSKOGEE COMMUNITY BAND ASSOCIATION,PO BOX 2278,muskogee,OK,74402,     ,2,safsd6440793,5,ART,2,,,2,2,Performing Arts  ,5,,99,Not Arts Ed,650,36,325.0,,,2500,2500,2500,8095,5595,2060.0,0,2500,0,-1,OM,Perf Group: Community,Performance/Reading,Music,Engagement,2.0,116.0,Muskogee,881037662.0,650.0,325.0,G,4,G,    ,GR1-21-6369-9571  ,-95.3567,35.7427,1,99,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
77,2021,2021OK00385,Oklahoma,OK,MUSKOGEE COMMUNITY BAND ASSOCIATION,PO BOX 2278,muskogee,OK,74402,     ,2,safsd6440793,5,ART,2,,,2,2,Performing Arts  ,12,,1,Arts Ed: General,0,0,112.0,,,2500,2500,2500,32818,30318,16044.0,0,2500,0,-1,OM,Perf Group: Community,Arts Instruction,Music,Learning,2.0,116.0,Muskogee,881037662.0,0.0,112.0,G,1,G,    ,GR1-21-6376-9578  ,-95.3567,35.7427,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
78,2021,2021OK00387,Oklahoma,OK,MUSKOGEE COMMUNITY BAND ASSOCIATION – NEA ARPA,PO BOX 2278,muskogee,OK,74402,     ,2,safsd6440793,5,ART,2,,,2,2,Performing Arts  ,11,,99,Not Arts Ed,-1,-1,-1.0,,,4195,4195,4195,4195,4195,0.0,4195,0,0,-1,OM,Perf Group: Community,Operating Support,Music,Creation,2.0,116.0,Muskogee,881037662.0,-1.0,-1.0,-1,-1,-1,    ,GR20-22-7494-10535,-95.3567,35.7427,1,99,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
